,0,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월
64,C-06,1144.2788978494623,1125.7916666666665,1159.973984232224,1216.5319444444451,1182.1669354838707,1204.9304045893723,1192.746447772658,1193.2432795698924,1182.9909722222224,1218.8555107526877,1227.677777777778,1188.3333333333333,1113.977822580645,1186.8988095238094,1185.4069898280677,1264.8090025575445,1209.1466312046202,1227.3201388888888,1200.2439393939392,1214.3837365591394,1266.3096674876845,1130.0003360215055,1265.1069575419426,1207.4007952951674,1176.0799731182792,1163.678571428571,1211.1125628403852,1216.5173340548342,1192.296173073654,1189.9300324675323,1206.144682649735,1194.8245356793745,1181.5532938076417,1223.8255742913,1234.9791666666665,1209.2112722048066,935.3088515209733,868.9291028911564,921.2038123167154,960.0430555555556,950.8998655913974,923.5936237373737,931.1545698924734,931.5934139784944,927.1480463603426,978.019487602938,969.2338768115944,916.9806568489952,864.9717741935485,854.8471880131365,811.9598607038126,839.1061723602484,867.1848702664796,921.1069444444444
65,C-07,2497.293682795699,2430.9137931034484,2574.971543095755,2596.561111111111,2442.011424731182,2629.0671296296296,2558.1952764976963,2559.2311827957005,2493.525694444444,2503.506720430107,2537.9076388888902,2451.3709677419356,2213.8205645161297,2334.573660714286,2489.28111164985,2601.8625575447572,2484.4565166646375,2490.120138888889,2374.2365591397847,2501.299596774194,2390.5630747126424,2440.3091397849457,2607.9647727272736,2491.7745348171666,2412.213709677419,2405.347470238096,2480.450713936601,2482.5663419913426,2428.602832512315,2522.6714874306977,2720.7076612903224,2668.6428140096623,2650.168001525553,2819.029371584699,2882.2591807909603,2806.9307549175965,2380.879199225272,2163.0027636054424,2274.2426686217,2328.0027777777773,2275.722222222222,2191.5648433487413,2208.2043010752677,2289.6831597222217,2264.098753842775,2385.4112582921366,2328.069365236213,2204.810337774661,2036.0087365591396,2008.5282738095243,1875.2743157380255,1935.8416666666667,1943.3011337073397,2049.2722222222224
66,C-08,1217.5497311827958,1217.492816091954,1235.1218097879216,1266.4069444444442,1245.630913978495,1274.8444746376813,1245.2352150537633,1260.6881720430108,1253.6083333333338,1273.6881720430106,1302.7618055555556,1260.9952956989248,1172.2567204301076,1250.5944940476188,1238.5587556761384,1260.954219948849,1212.5623497295132,1249.5118055555554,1222.885752688172,1255.0672043010754,1296.9527017975975,1166.9012096774193,1244.609032210727,1205.2421792466926,1171.1875000000002,1166.5468750000002,1204.9956797235025,1184.142561983471,1203.5769660667202,1214.3290295815298,1233.0721457938018,1208.8421309872922,1174.8248298199383,1221.913245356794,1263.3167297979796,1236.5295193312436,1140.6078199091703,1082.2985756802725,1129.1036779081128,1164.1180555555557,1153.334005376344,1118.9293560606063,1124.2022849462367,1119.176747311828,1118.8466924681595,1080.4961734693877,1156.4802340467845,1088.0369623655915,1048.2668010752686,1031.3838484046814,981.210899315738,965.3188043478261,,1087.2189814814817
67,C-09,2185.235887096775,2207.8225574712646,2205.5580002337542,2280.297916666666,2188.556451612904,2233.93529589372,2190.0933179723506,2227.463037634409,2218.727777777778,2250.6969086021513,2252.360416666667,2223.637096774194,2099.2486559139784,2178.834077380952,2180.54267424447,2234.4167263427107,2213.60137414012,2228.3888888888882,2187.920698924731,2159.149865591399,2292.501498357964,2178.438776881721,2288.815404040404,2234.4280646135267,2206.7755376344085,2217.634672619048,2231.8081448121775,2231.733333333333,2222.415374276261,2201.703167388167,2177.7777118912077,2157.522913561849,2170.301336736935,2194.3072458455526,2196.6574494949496,2163.89328631139,1924.1276422560609,1898.8000637755104,2005.8681296382188,2006.5618845843421,1997.0511190476193,,1983.6329365079364,1982.6694915254232,1974.1535074009842,2022.8351806239734,2087.324468763857,1984.8977325853202,1889.0450268817206,1853.9471726190477,1771.2236681329423,1841.2375000000004,1881.0974462365589,1929.978472222222
68,C-10,1268.7822580645156,1272.0000000000002,1308.911752518169,1369.855555555555,1364.979838709677,1381.372041062802,1368.4483486943168,1386.639784946237,1377.2805555555558,1362.33064516129,1384.7611111111112,1375.909946236559,1282.0685483870968,1338.2492559523814,1356.28436658647,1407.7991304347827,1386.9774636011489,1412.0597222222218,1382.8897849462367,1411.8178763440862,1474.3711412151072,1383.9898073476704,1485.6861111111111,1403.1621323685665,1368.6478494623655,1380.0438988095243,1439.6389645300935,1455.204861111111,1437.672043010753,1452.335016233767,1411.7654569892477,1372.2580645161288,1375.2869510320602,1425.0450268817203,1408.1784722222221,1374.522857889237,1217.6276297335207,1167.1823979591838,1271.7446689113358,1273.4361111111107,1270.9314516129032,1240.2241792929292,1230.0450268817203,1248.9086021505375,1200.0798176757157,1238.5382241823163,1249.5073925796735,1163.8189574567564,1111.2229532163742,1080.0775862068967,1040.2237903225805,1099.848218599034,1141.2715053763443,1209.5298611111111
69,C-11,2233.2553763440856,2222.729166666666,2287.484635981129,2353.3715277777783,2262.973387096774,2312.8628321256047,2266.019585253456,2243.0282258064512,2074.3534722222225,2292.9267473118275,2310.035416666666,2273.1122311827953,2112.8897849462364,2216.119047619047,2252.0207842330947,2272.1329923273647,2223.711722767649,2272.306944444445,2053.6764880952387,2252.48745819398,2296.3524276011344,2111.928091397849,2179.431944444445,2103.2692767435933,2051.5913978494627,2030.2574404761906,2172.32596752064,2264.244281045752,2210.075825216451,2235.0162105751397,2165.354910714286,2081.4737133984036,2177.6026480841024,2199.7278225806454,2209.0291666666667,2124.1954676071055,1991.3162985039735,1925.36043792517,2037.099279081134,2073.3124999999995,2082.1875000000005,2041.3394570707067,2014.0774193548395,2009.230510752688,1973.0228782389115,2052.922225612163,2045.0777777777776,1999.2327021972885,1927.8313172043,1869.4317528735626,1771.1086686537506,1857.9760649978036,1882.1794354838712,1949.4930555555554
70,C-12,215.678947092347,212.89742943213705,243.15090566282709,261.5489483342745,263.70272809453706,266.8917742221546,257.751884388249,290.8986266068396,327.66297730576906,329.4956892901642,320.90641218081436,322.62930253623193,292.6279848171153,333.49858248635434,345.6738715213701,357.82957839262195,347.3425431126249,364.18950961478134,353.86166455829647,367.0571603128054,379.7887931034485,355.97849462365593,382.82708333333323,364.4450757575757,348.49932795698936,358.60788690476187,383.99183947772667,401.12070707070717,398.1381631098188,415.3152673350042,427.0289855072464,417.08555513114334,441.32808400282653,441.1355661881978,432.275,423.96157024793393,412.5221774193548,398.2473426870748,429.37261730205273,449.07541088854634,445.3965053763441,437.6541666666666,444.62701612903214,436.26024590163945,435.0231691919193,438.89381720430106,455.3847222222221,432.3662634408602,401.00739247311833,407.9964080459769,411.6652777777777,437.6118055555555,457.8709677419355,480.68888888888887
71,C-13,4326.929315476191,3788.8922413793102,4297.580907162827,4296.35294117647,4500.345911949685,4591.1165123456785,4508.591589861751,4519.155241935484,4435.723611111111,4427.638988095238,4462.270833333333,4141.579973118279,3785.7305107526886,3392.3102678571436,3193.863172468678,3820.2931457800505,3342.7334785948037,3329.0347916666656,4279.885752688172,4408.001344086021,4465.071428571428,4299.892105263158,4281.601452020202,3958.8501450337885,3966.0389830508466,3799.433159722223,4363.151640769943,4351.507445887445,4296.3838797814215,4384.1581601731605,4360.248655913978,4358.774527112233,4228.786953776899,4442.878360215054,4397.4006944444445,4277.456405020555,4159.05308224647,3990.4821428571436,4203.227822580645,4284.236805555555,4259.467069892472,4204.577146464646,4141.92069892473,4175.562499999999,4105.656734474527,4251.472621860169,4173.686805555555,4046.247487143525,3919.5483870967737,3823.3972701149423,3572.068572293766,3738.2843077514285,3748.273521505378,3904.5731150793645
72,C-14,1621.6108870967737,1596.3850574712642,1703.9743800204005,1735.873611111111,1475.3834677419359,1578.6979468599036,1610.9489247311826,1682.2318548387098,1663.3611111111104,1752.57123655914,1743.8444444444447,1716.0981182795697,1584.9489247311828,1694.6383928571431,1707.122355236131,1736.7030179028131,1687.5168135978088,1734.7819444444447,1687.192204301076,1681.6619623655913,1747.1597495894912,1601.1871639784945,1745.4965277777776,1636.1448850354877,1611.0409946236557,1576.456969246032,1679.4137952101655,1673.6723163841807,1650.0248044965792,1635.9653463203463,1636.306451612903,1610.536962365591,1588.2168258673692,1679.747983870968,1674.900694444444,1621.2633228840132,1561.5372253389432,1487.7189625850335,1590.8281402737048,1630.089583333333,1601.0477150537629,1566.5762626262624,1571.2177419354844,1555.3918010752684,1520.1442550505053,1582.4680234270177,1552.5331272893768,1512.3184256661987,1442.192686590765,1436.90158045977,1401.61626344086,1455.0559178743965,1473.75873655914,1539.1027777777779
73,C-15,2782.654569892472,2767.477011494252,2783.15377034723,2792.533333333333,2678.503225806451,2891.628592995169,2819.700076804916,2836.777553763441,2806.7958333333345,2888.7896505376348,2706.6554853660828,2587.5284041885643,2624.6365452344257,2664.042708333334,2825.370937978216,2860.2096611922757,2805.7894167835443,2845.3055555555566,2815.417338709679,2823.0611559139784,2887.1966133004926,2700.846102150537,2856.1917297979794,2763.5615942028985,2681.2211021505377,2556.194196428571,2715.3737781036175,2778.401129943503,2764.9972222222214,2829.6053679653664,2793.370295698925,2766.996639784946,2757.86470959596,2814.8804232804227,2838.193750000001,2797.3701018808783,2676.1362786348764,2660.502551020408,2829.6945259042027,2905.7296075837744,3119.747311827957,2914.506155303031,2810.9128584229397,2810.6955645161293,2685.796848834396,2766.0866326608166,2555.8383564964442,2733.9550607760643,2597.8521505376348,2590.3297413793102,2546.233565493647,2635.2421497584533,2607.966397849462,2671.0645833333338
74,C-16,2477.5692204301067,2585.1314655172423,2755.3855429292935,2752.885416666666,2701.2222300140243,2793.6118961352654,2773.6989247311817,2770.50806451613,2710.5215277777775,2799.497311827957,2812.182638888889,2768.372311827956,2543.4516129032254,2695.301339285714,2723.78706914541,2736.0159022449557,2401.6678312629397,2549.5874999999996,2567.762096774194,2633.3508064516127,2660.422639573071,2566.7587365591403,2773.8098255910745,2592.403468562437,2319.8658925318755,2265.2244047619047,2659.2480826076876,2724.724856321839,2709.5739247311835,2708.579525613275,2720.8393817204296,2681.774590163935,2624.5778107158544,2753.0618279569894,2735.9979166666676,2696.950496342737,2626.9345196353433,2512.061543367347,2644.2286779081137,2660.2416666666663,2653.801747311828,2616.609406565656,2606.875672043011,2589.190860215054,2510.938768115942,2648.921398410333,2655.6442129629627,2580.6931100981765,2463.0833333333335,2468.9612068965516,2354.477822580645,2465.2332125603866,2484.7244623655924,2586.665972222222
75,C-17,2483.280913978494,2490.8994252873567,2526.9831989247327,2692.554861111111,2652.264784946237,2655.7997886473418,2580.130856374808,2605.6256720430115,2631.7409722222224,2673.944892473117,2690.6333333333323,2646.581989247312,2500.7681451612907,2643.2358630952376,2694.0973478710957,2661.8231494336865,2693.6090602558284,2671.1041666666674,2579.8971774193546,2623.8918010752677,2717.9499178981932,2591.3521505376343,2713.5039141414154,2577.939720663862,2549.5510752688174,2564.549851190476,2664.257933598659,2681.519444444444,2694.615329562911,2687.726284271285,2636.2923333333347,2622.0820409429284,2663.256365283268,2713.6178763440853,2719.9729166666666,2650.7880094043894,2598.0304172510523,2526.239477040816,2660.323985826003,2720.6479166666672,2704.055075524833,2659.641161616162,2611.1214502343537,2620.6868279569903,2603.8599829819946,2701.2457499256243,2703.82986111111,2631.9820563377716,2513.8682795698933,2474.4274425287354,2460.701735092863,2570.3979166666672,2576.60752688172,2646.4715277777777
76,C-18,2030.817876344086,2006.1185344827582,2041.167883250456,2142.884722222223,2127.6427419354845,2121.6652777777786,2114.161194316436,2130.032930107527,2127.4680555555556,2221.795698924731,2243.5930555555565,2101.829856241234,2012.4254032258054,2180.3541666666665,2309.644477962176,2186.5744757033244,2166.5965780070796,2187.0409722222225,2168.888321803645,2217.0215053763436,2331.3078407224953,2177.9227150537636,2330.353730097586,2187.2195827489486,2092.8010752688174,2110.552954931972,2195.759164222874,2225.5874404761903,2180.711883876357,2164.062815108868,2186.281111111112,2171.3837194107873,2177.484291254381,2203.596931818182,2239.8092049319725,2149.739028213166,1915.5310892940627,1889.9150722789113,2000.8094103477174,2079.047222222222,2040.4361559139788,2010.1106691919194,1970.7223468910715,2005.1980874316941,1976.1145613746153,2066.86778375318,2050.6451388888886,1997.1007772323514,1876.3422939068103,1836.228448275862,1756.3939219382762,1895.9708333333333,1927.432123655914,1980.5174603174603
77,C-19,1303.2547043010757,1317.82974137931,1337.5145650048873,1409.288888888889,1399.492338709677,1408.0133152173914,1392.6678187404,1411.020833333333,1427.3729166666672,1436.7130376344082,1437.6631944444441,1393.1559139784947,1297.4032258064517,1363.7075892857142,1369.9403350272912,1419.2624040920716,1393.8236525472623,1413.7636473429952,1411.2609017064046,1436.093637992831,1502.0454844006567,1366.7345430107523,1483.5642045454547,1370.8239114497007,1313.4543010752689,1347.5319940476195,1423.6099116161615,1466.6143755935423,1466.8614872635276,1468.9880808080811,1474.1465053763443,1463.9206989247311,1451.200159200703,1480.103398617511,1516.601851851852,1482.1385158402204,1282.8735974754557,1245.858205782313,1316.0967938311685,,1372.1762096774196,1350.386931818182,1367.058176013291,1395.9621845123852,1362.6011374148516,1398.653093591191,1427.2529671717173,1355.3257571962865,1264.9341397849469,1219.3606321839084,1170.9702468230691,1303.3748407992975,1399.2473118279572,1453.2062499999995
78,C-20,1697.8555107526884,1635.209770114943,1776.4736814144248,1818.4903530377665,1728.7920217803025,1717.084031596717,1852.7799104242088,1943.027553763441,1925.727777777778,1908.2661290322576,1906.9916666666666,1830.6667748917757,1841.8939382770657,1868.4843749999998,1945.656423640946,1825.719744245524,1865.1085704267678,1857.1159722222224,1785.5971102150538,1894.563861317894,1941.7327894010384,1835.7083333333333,1835.1397727272727,1743.9226991159844,1728.3817204301076,1573.4337797619048,1816.9421976268509,1770.6142037786774,1755.5244689542483,1784.296268037518,1814.808743169399,1804.1108870967748,1817.252316644708,1864.3548611111114,1858.8368055555547,1822.2270768025076,1670.3275771388503,1626.5273171768708,1673.0356182795697,1713.0784722222218,1708.793010752688,1682.3871843434342,1689.7043010752689,1681.7175394971885,1623.1073278845936,1715.6902582982702,1695.4937712585033,1644.74038686302,1562.9899193548388,1510.5876436781614,1462.6620969308467,1372.7678442028991,1214.8790322580646,1297.366847826087
79,C-21,,,480.33102933312324,,,,,,,,,,334.0288978494625,357.94047619047626,365.22047439013403,381.7793861892584,376.33694316436237,377.92361111111114,379.07997311827955,367.0745967741936,352.8549911268856,372.5050403225806,377.27607323232314,343.10372572145013,316.8037634408601,323.8798848343685,374.10070171763743,388.02777777777777,398.44444444444446,406.4915476190476,401.8172043010752,390.5683333333334,393.54430994729927,398.340909090909,399.71527777777777,388.60815047021947,316.4188873305284,308.4607780612245,322.47272920203744,330.1861111111111,326.74109112213955,320.9065025252525,328.8040514592933,327.4592933947772,320.4969649117769,341.44698426465885,341.1979166666667,323.47171575502574,303.3810483870967,297.6300287356322,284.0406280547409,345.1062500000001,386.5268817204302,389.8467836257309
80,C-22,514.8344557057709,533.1531694931789,619.9199470029125,668.4522462901325,642.963153109409,673.6549948240165,558.28306064952,591.2409585657333,597.4593632479341,593.8789446761745,572.6195996575681,487.33070274563147,427.39194711956947,445.1142215639115,529.2299492981573,565.5964144551101,586.4254224270354,584.4549700435731,527.6914912752045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D-01,890.9286982990953,918.7860267782772,931.7899385560677,977.7191856452729,1061.8270362702247,1040.5532738095237,904.1785831319983,910.1245903737838,921.2547259865736,918.8411227929573,955.4262379227054,912.1840441582725,854.6457164562879,900.9427730331262,914.9518174380552,966.1366271409752,936.6713709677422,953.3970712560388,933.1338826554465,934.8547979797981,995.0006944444444,907.475134408602,968.1272997835498,798.6913149350648,867.784370199693,921.2209821428572,951.9495967741934,963.9555555555552,958.1105072463766,945.2714673913046,946.8947336265885,923.6658495067081,944.3582540346126,945.9104133652697,937.9878899835795,916.7196577847442,888.9448924731182,881.6878188775512,914.344208211144,942.0180555555556,936.2419354838709,918.3548611111108,918.3555107526882,930.7137096774194,911.0375,925.9139784946237,945.9361111111109,896.0618279569895,856.0625,824.0517241379312,809.7345430107529,857.8902777777777,882.5013440860214,900.697222222222
82,D-02,702.0920986206542,710.4159462697584,722.3535779108278,796.6101441449962,820.2853514103161,789.4499667440998,702.281478344303,676.4650410416762,691.216528330646,674.5666886442448,,,,,,,,,,,,,,797.7564935064934,794.578629032258,868.9337797619048,904.2528225806453,933.2541666666668,937.4025599904967,935.2020833333335,926.8454545454543,904.6689331501832,944.1072463768115,958.2451996927801,949.7216842065982,924.0202586206896,880.1896914446004,883.1650722789118,928.1990469208212,960.6791666666664,948.3024193548389,922.423611111111,910.2000855327466,929.9764784946236,919.2791666666668,947.325940860215,953.5326388888888,896.09811827957,893.5349387156724,875.1393127522692,799.5677051651035,875.4720289703725,951.2307993926078,896.6420370585653
83,D-03,1411.3421458625528,1463.6839000371606,1539.434218341649,1520.9933390728527,1486.3691760080426,1477.7567426264943,1479.075112095712,1457.543454953366,1419.7889392109505,1507.8970738237922,1494.1946148597776,1454.4740001700031,1328.101683029453,1431.9881922877844,1413.4792543244505,1460.3013833992093,1430.9556451612902,1440.6050330812855,1389.7865497076027,1391.764112903226,1443.6590277777773,1314.4764784946237,1420.8242521367522,1327.0322871572873,1296.6648425499232,1272.7514880952383,1366.2526881720423,1377.6945833333332,1361.564583333333,1347.5375000000001,1347.777065004887,1289.0169359333975,1300.5040876152837,1384.9450003548359,1400.9323496444035,1347.1747518286313,1321.7320885928004,1255.7982568027212,1351.888970791364,1381.61875,1354.735887096774,1318.713194444444,1317.354301075269,1312.5982351566154,1277.7027777777778,1340.1740591397847,1337.4326388888885,1303.9852150537636,1222.576612903226,1224.5567528735633,1188.3823924731182,1222.3354166666666,1224.47311827957,1271.3104166666667
84,D-04,1809.9912634408604,1847.0150862068963,1892.3109221598877,1853.4666666666665,1877.3393817204303,1913.8078703703704,1881.7050691244237,1907.9139784946235,1898.2812500000005,1947.893817204301,1944.2631944444443,1908.018817204301,1769.0026881720423,1889.7336309523814,1899.4913680758432,1962.383152173913,1926.0532082748957,1961.1777777777784,1936.5934139784943,2018.8342261904768,2171.9144088669955,2010.5096428571433,2013.242803030303,1912.3857686259516,1852.645161290323,1856.4300595238096,1947.2582739840805,1968.087570621469,1952.5000000000002,1957.1450000000002,1955.391801075269,1967.780913978495,1956.4914488108511,1995.6989951356882,1928.9624729437235,1915.5399686520373,1784.6748772791018,1721.0397534013605,1808.1481549364612,1851.3111111111114,1857.540322580645,1846.1056186868684,1826.176747311828,1856.499327956989,1810.3141935660956,1870.8004616643295,1859.6666666666672,1780.1273083216456,1678.8440860215057,1647.2411062378167,1601.0895522776675,1673.4158456486039,1694.3454301075265,1775.7999999999995
85,D-05,,1894.1440519323676,2084.9371474715094,2258.57476201959,2010.0873835780064,1782.512945997239,1770.1689365183931,,,,,,,,1819.1904007073847,1798.910507246377,1742.5837931522353,1771.2241847826083,1753.6258640552999,1742.9341397849466,1819.8506944444443,1669.3111559139782,1787.1892361111109,1734.6962365591394,1677.9874344899247,1694.146577380952,1752.5013440860218,1751.9705555555554,1721.9477401129939,1815.869623655914,1844.756842619746,1813.8601880821375,1789.0173387602738,1812.8242424242428,1801.3058585858587,1839.5643678160916,1808.7695769050963,1750.2140731292516,1818.692815249267,1849.826388888889,1828.9959677419358,1797.6597222222224,1807.5443548387095,1790.9865591397845,1672.3687500000003,1731.0216222533893,1755.6326388888892,1693.9469086021504,1603.279569892473,1586.2116666666664,1567.596739130435,1610.0256944444445,1619.6612903225807,1678.1798611111114
86,D-06,1290.3711510263931,1327.3390804597702,1362.1141888733055,1373.4361111111111,1372.150048875855,1458.777868357488,1400.101574500768,1440.6199596774193,1436.9374999999998,1472.1041666666672,1466.0902777777776,1437.5376344086017,1324.3185483870964,1422.332589285714,1427.1857027267001,1485.595880434782,1463.9549757745763,1502.2180555555549,1471.9737903225805,1480.9435483870968,1542.3837233169136,1425.8017473118284,1514.6155303030303,1422.2823271282246,1381.2479838709673,1430.8995535714282,1460.743637410976,1466.0881944444443,1456.0300546448084,1487.6441071428571,1491.2936827956992,1488.6014784946235,1472.4730809769944,1478.1243279569894,1462.1110101010104,1449.2575104493203,1335.9687353903696,1282.4106079931976,1351.5543132942325,1399.7062499999995,1401.389784946237,1365.017263056093,1375.9275000000002,1389.6591530054645,1353.98106884058,1410.2029569892475,1407.7743055555557,1350.400888265545,1272.5833333333335,1245.051724137931,1215.2641739980447,1272.9875,1288.1606182795697,1347.4312500000003
87,D-07,1536.2630850727387,1568.7945402298856,1636.340411035318,1629.6333333333334,1604.264112903226,1607.9490740740735,1580.4002496159753,1577.5833333333335,1576.5347222222224,1584.715053763441,1584.857638888889,1564.8461021505375,1474.3407258064522,1537.5386904761908,1540.8664969639683,1588.4886086956526,1600.3009644633066,1660.9807291666664,1633.6559139784943,1621.8740224828935,1688.7511288998357,1583.2432795698924,1649.2914772727272,1563.9466205837173,1536.327091296385,1541.1615664160404,1616.959625052367,1629.465972222222,1619.599462365591,1635.4208333333331,1624.185483870968,1609.6384408602155,1591.6594834211683,1624.991935483871,1596.5220418470415,1598.7163662486937,1374.431977559607,1340.731611394558,1393.3479349951124,1425.5770833333333,1428.7735215053765,1410.5151515151513,1396.444892473118,1397.3373655913977,1356.217287000439,1436.432452201842,1420.8541666666665,1380.5339820009349,1322.3978494623655,1330.8275862068965,1299.7540322580646,1343.0409722222223,1353.2708333333335,1400.4782608695655
88,D-08,,1212.4952042160737,1248.108228143992,1306.6775170180058,1307.7232325762134,1310.8088828502418,1291.0162312215466,1293.2864418073746,1304.5467995169083,1302.2320067788685,1289.468852657005,1253.1336196820944,1176.6339995324927,1234.3881340579705,1259.9545932678818,1285.8588603425558,1285.8514784946235,1278.7876636791252,1262.6597309500537,1260.4771505376345,1343.5263888888887,1186.0612745098038,1222.6477272727268,1117.7926760739256,1368.1827764976958,1409.7775297619053,1470.9784946236557,1474.9116666666669,1465.762295081967,1463.8604166666667,1430.9839791356187,1405.3437758478074,1433.8058272946862,1455.4924948240164,1476.3970413321438,1457.6618861024033,1430.8513616175783,1404.4533375850338,1445.8148704789833,1477.945833333333,1480.0356182795701,1462.2534722222224,1448.324596774194,1432.3198924731187,1439.3268790849677,1456.911290322581,1470.5104166666665,1446.7473118279572,1403.9133064516134,1407.352011494252,1399.117607526882,1433.89375,1439.6868279569892,1451.9028769841268
89,D-09,1273.249578699022,1272.4318228872578,1328.50042994056,1292.0295893719806,1299.3765455928278,1303.9454736024845,1284.4754262574597,1265.3463709677424,1272.7510412353347,1290.8245633807517,1286.2359601449275,1282.1059782608693,1203.6954768583448,1232.742430124224,1243.2025187003271,1267.9406455862975,1279.6747311827955,1299.149503184014,1253.6498655913979,1235.9200268817203,1268.4097222222222,1183.986559139785,1217.270277777778,1181.1571969696965,1159.5797043010753,1169.3824404761904,1219.2560483870968,1222.3629649758452,1209.5255376344087,1203.9652777777776,1189.2592864125122,1176.3519531543723,1162.4620772946862,1191.085412353347,1220.5920299938157,1223.4811591682123,1198.9905037400656,1170.419111394558,1214.1950583019131,1232.3504901960785,1217.5994623655913,1211.316176470588,1219.1422955974845,1199.9943502824863,1184.2333333333333,1203.8575268817208,1210.5319444444444,1196.1112433862434,1151.9811827956987,1130.7672671021119,1112.0187707641198,1138.6527777777778,1147.1713709677417,1176.799305555556
90,D-10,1573.5215053763445,1584.5229885057465,1630.6749474053297,1632.90548646269,1670.8373655913974,1688.3279320987654,1654.6089669738865,1684.7439516129032,1681.9916666666663,1697.548387096774,1673.15,1644.8286290322576,1575.6001344086023,1639.9821428571424,1667.2651121326694,1712.1481624040925,1749.3417936376386,1745.3888888888882,1719.2096774193546,1742.227150537635,1794.858560606061,1719.0396505376339,1747.1267045454551,1684.1709273662284,1648.5064655172416,1672.7299107142856,1729.0544267560406,1743.1923611111113,1736.0157103825143,1745.744861111111,1748.8017473118284,1744.9690860215055,1755.0706518360869,1774.411962365591,1747.8185185185184,1734.0805903866249,1371.2092391304348,1362.8156887755104,1416.6212732160316,1441.3263888888898,1451.8299731182794,1430.5848358585858,1429.1592741935483,1452.9979838709673,1417.5791886253842,1474.7970430107528,1453.0152777777778,1411.4385518934077,1370.189516129032,1355.3132183908044,1337.9376221896387,1393.5277777777778,1411.6061827956996,1431.7784722222227
91,D-11,1043.811886395512,1074.6556096951524,1114.5771972884527,,1070.7256944444446,1064.8943335818137,1059.009787102078,1052.9806326387495,1054.382826446056,1052.818270007225,1062.28742926156,1050.1815977092099,994.2695184665731,1019.4954063146998,1027.9924029920521,1077.9026315789472,,,,,,1284.0865800865802,1182.6491344285464,928.1710247637668,1000.0057870370371,976.0059523809525,979.5611559139785,983.1703282828286,982.0285923753664,982.4060245310246,985.3165322580646,975.9508064516128,981.3506410088129,961.123511904762,963.7572303921572,971.062695924765,946.9940392706874,932.4984056122448,946.9923020527862,961.6544823232325,951.768817204301,945.1840277777778,950.0907258064517,946.9321236559139,938.8861111111112,946.1733870967744,955.73125,947.1801075268818,912.7224462365592,901.4942528735633,870.7150537634408,897.7368055555559,910.8340053763444,930.0694444444445
92,D-12,2652.7177419354834,2664.8678160919544,2709.8588098729233,2755.0263888888894,2711.136559139785,2757.227989130435,2648.1372504599185,2473.4776382336695,2471.0884101104207,2478.565543584513,2498.23529589372,2499.9299714896656,2593.723118279569,2689.058035714286,2688.902912363466,2617.249323671498,2599.87416091189,2720.702777777778,2665.305779569893,2451.0819892473114,2519.394047619048,2500.708333333333,2531.9334595959594,2468.9678641251226,2434.1599462365593,2445.305803571428,2525.849340175953,2529.5021551724135,2535.7788280268123,2549.1778030303035,2525.181720430107,2528.9822772657444,2523.261374615723,2561.726209677419,2561.4083333333324,2554.658699059561,2527.9525187003273,2479.2456420068033,2548.4458474816065,2570.2083964646467,2545.094758064517,2575.554520130534,2482.8694464243285,2492.818548387096,2441.3139081027675,2522.7246752487804,2574.0604166666667,2542.8683922727573,2462.9899425287354,2472.079022988506,2475.4244761783334,2504.6055555555554,2490.3897849462364,2514.048849206348
93,D-13,860.5677886863019,871.2253873063468,888.7645936928897,914.7517893465549,918.4228213815171,900.4453502415458,917.248531536802,916.4260368663593,936.7880387728212,890.4015769104083,,,,901.0748277990125,930.4390778401118,952.2503952569172,937.2163153178643,945.9673309178744,922.735186593444,893.4973118279569,903.5145833333332,851.8844086021506,900.1451388888889,885.0188782991202,867.0571236559138,893.8095238095236,910.7244623655919,916.7976388888889,920.2479838709677,895.5472222222223,901.2055404273144,897.6644598570831,883.3793478260869,896.3281815650233,880.8775883838388,895.1615073145246,860.5043536699393,842.8413052721088,864.9654814271751,886.0111111111113,885.62296037296,858.7696078431371,863.3387096774196,864.1102150537635,836.0388888888891,844.6673387096772,840.5340277777779,824.6747311827955,788.5288978494625,756.8714080459772,703.529569892473,756.7458333333332,788.0154569892474,811.2729166666667
